feature,importance
approval_date_3-2022,0
approval_date_3-2023,0
approval_date_4-1991,0
approval_date_4-1997,0
approval_date_4-1999,0
approval_date_4-2006,0
approval_date_4-2009,0
approval_date_4-2010,0
approval_date_4-2011,0
approval_date_4-2012,0
approval_date_4-2017,0
approval_date_4-2019,0
approval_date_4-2020,0
approval_date_4-2021,0
approval_date_4-2022,0
approval_date_5-2015,0
approval_date_5-2017,0
approval_date_5-2018,0
approval_date_5-2019,0
approval_date_5-2020,0
approval_date_5-2021,0
approval_date_5-2022,0
approval_date_5-2023,0
approval_date_6-2017,0
approval_date_6-2019,0
approval_date_6-2020,0
approval_date_6-2021,0
approval_date_6-2022,0
approval_date_6-2023,0
approval_date_7-2016,0
approval_date_7-2018,0
approval_date_7-2019,0
approval_date_7-2020,0
approval_date_7-2021,0
approval_date_7-2022,0
approval_date_7-2023,0
approval_date_8-2016,0
approval_date_8-2017,0
approval_date_8-2019,0
approval_date_8-2020,0
approval_date_8-2021,0
approval_date_8-2022,0
approval_date_9-1998,0
approval_date_9-2012,0
approval_date_9-2013,0
approval_date_9-2017,0
approval_date_9-2019,0
approval_date_9-2020,0
approval_date_9-2021,0
approval_date_NA_(01_2011),0
approval_date_NA_(01_2022),0
approval_date_NA_(02_2018),0
approval_date_NA_(03_2021),0
approval_date_NA_(03_2025),0
approval_date_NA_(04_2017),0
approval_date_NA_(04_2018),0
approval_date_NA_(06_2023),0
approval_date_NA_(08_2018),0
approval_date_NA_(09_2011),0
approval_date_NA_(09_2020),0
approval_date_NA_(09_2021),0
approval_date_NA_(10_2016),0
approval_date_NA_(10_2021),0
approval_date_NA_(10_2022),0
approval_date_NA_(10_2024),0
approval_date_NA_(11_2006),0
approval_date_NA_(11_2009),0
approval_date_NA_(12_2018),0
start_date_12_2021,0
start_date_01_1999,0
start_date_01_2006,0
start_date_01_2007,0
start_date_01_2009,0
start_date_01_2014,0
start_date_01_2016,0
start_date_01_2017,0
start_date_01_2018,0
start_date_01_2019,0
start_date_01_2020,0
start_date_01_2021,0
start_date_12_2023,0
start_date_12_2024,0
start_date_01_2024,0
start_date_01_2025,0
start_date_01_2026,0
start_date_02_2008,0
start_date_02_2010,0
start_date_02_2011,0
start_date_02_2012,0
start_date_02_2013,0
start_date_02_2014,0
start_date_02_2015,0
start_date_02_2016,0
start_date_02_2017,0
start_date_02_2018,0
start_date_02_2019,0
start_date_02_2020,0
start_date_12_2025,0
start_date_02_2022,0
state_Ladakh,0
start_date_02_2024,0
start_date_02_2025,0
start_date_02_2026,0
start_date_03_1983,0
start_date_03_1994,0
start_date_03_2001,0
start_date_03_2004,0
start_date_03_2008,0
start_date_03_2009,0
start_date_03_2010,0
start_date_03_2011,0
start_date_03_2012,0
start_date_03_2013,0
start_date_03_2014,0
start_date_03_2015,0
start_date_03_2016,0
start_date_03_2017,0
state_Multi-States_(Andhra_Pradesh__Bihar__Chhattisgarh__Jharkhand__Madhya_Pradesh__Maharashtra__Odisha__Telangana__Uttar_Pradesh__West_Bengal),0
start_date_03_2019,0
start_date_03_2020,0
state_Multi-States_(Andhra_Pradesh__Chhattisgarh__Jharkhand__Maharashtra__Odisha),0
state_Multi-States_(Andhra_Pradesh__Chhattisgarh__Odisha),0
state_Multi-States_(Andhra_Pradesh__Karnataka),0
start_date_03_2024,0
start_date_03_2025,0
start_date_04_1996,0
start_date_04_1997,0
start_date_04_2003,0
start_date_04_2005,0
start_date_04_2006,0
start_date_04_2007,0
start_date_04_2008,0
start_date_04_2009,0
start_date_04_2011,0
start_date_04_2012,0
start_date_04_2013,0
start_date_04_2014,0
start_date_04_2016,0
start_date_04_2017,0
start_date_04_2018,0
start_date_04_2019,0
start_date_04_2020,0
start_date_04_2021,0
start_date_04_2022,0
start_date_04_2023,0
start_date_04_2024,0
start_date_04_2025,0
start_date_05_2002,0
start_date_05_2008,0
start_date_05_2014,0
start_date_05_2016,0
start_date_05_2017,0
start_date_05_2018,0
start_date_05_2019,0
start_date_05_2020,0
start_date_05_2021,0
start_date_05_2022,0
start_date_05_2023,0
start_date_05_2024,0
start_date_05_2025,0
start_date_06_2009,0
start_date_06_2010,0
start_date_06_2012,0
start_date_06_2016,0
start_date_06_2017,0
start_date_06_2018,0
start_date_06_2019,0
start_date_06_2020,0
start_date_06_2021,0
state_Multi-States_(Andhra_Pradesh__Maharashtra__Telangana),0
start_date_06_2023,0
start_date_06_2024,0
start_date_06_2025,0
start_date_07_2006,0
start_date_07_2008,0
start_date_07_2009,0
start_date_07_2011,0
start_date_07_2013,0
start_date_07_2015,0
start_date_07_2016,0
start_date_07_2017,0
start_date_07_2018,0
start_date_07_2019,0
start_date_07_2020,0
start_date_07_2021,0
start_date_07_2022,0
start_date_07_2023,0
start_date_07_2024,0
start_date_07_2025,0
start_date_08_2002,0
start_date_08_2008,0
start_date_08_2009,0
start_date_08_2010,0
start_date_08_2011,0
start_date_08_2015,0
start_date_08_2016,0
start_date_08_2017,0
start_date_08_2018,0
start_date_08_2019,0
start_date_08_2020,0
start_date_08_2021,0
start_date_08_2022,0
start_date_08_2023,0
start_date_08_2024,0
start_date_08_2025,0
start_date_09_2003,0
start_date_09_2009,0
start_date_09_2011,0
start_date_09_2012,0
start_date_09_2014,0
start_date_09_2015,0
start_date_09_2016,0
start_date_09_2017,0
start_date_09_2018,0
start_date_09_2019,0
start_date_09_2020,0
start_date_09_2021,0
state_Multi-States_(Andhra_Pradesh__Odisha),0
start_date_09_2023,0
start_date_09_2024,0
start_date_09_2025,0
start_date_10_2007,0
start_date_10_2009,0
start_date_10_2013,0
start_date_10_2014,0
start_date_10_2015,0
start_date_10_2016,0
start_date_10_2017,0
start_date_10_2018,0
start_date_10_2019,0
start_date_10_2020,0
start_date_10_2021,0
state_Multi-States_(Andhra_Pradesh__Tamil_Nadu),0
start_date_10_2023,0
start_date_10_2024,0
start_date_10_2025,0
start_date_11_2004,0
state_Multi-States_(Andhra_Pradesh__Telangana),0
state_Multi-States_(Arunachal_Pradesh__Assam),0
has_physical_progress,0
has_expenditure,0
has_original_cost,0
state_ANDAMAN_AND_NICOBAR_ISLANDS,0
state_Andaman___Nicobar,0
state_Multi-States_(Arunachal_Pradesh__Assam__Manipur__Meghalaya__Mizoram__Nagaland__Sikkim__Tripura__West_Bengal),0
state_Multi-States_(Arunachal_Pradesh__Gujarat__Rajasthan),0
state_Multi-States_(Arunachal_Pradesh__Sikkim),0
state_Multi-States_(Assam__Bihar__Jharkhand__Odisha__West_Bengal),0
state_Multi-States_(Assam__Bihar__West_Bengal),0
state_Dadra___Nagar_Haveli_and_Daman___Diu,0
state_Multi-States_(Assam__Manipur__Meghalaya__Mizoram__Nagaland__Tripura),0
state_GOA,0
state_Goa,0
start_date_11_2006,0
start_date_11_2007,0
start_date_11_2008,0
start_date_11_2010,0
start_date_11_2012,0
start_date_11_2014,0
start_date_11_2015,0
start_date_11_2016,0
start_date_11_2017,0
start_date_11_2018,0
start_date_11_2019,0
start_date_11_2020,0
start_date_11_2021,0
start_date_11_2022,0
start_date_11_2023,0
start_date_11_2024,0
